127.0.0.1 - - [14/Jun/2014 13:39:16] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:16] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:16] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:18] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:18] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:18] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:18] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:18] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:18] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:18] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:18] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:41:07] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:41:07] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:41:07] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:41:07] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:41:07] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:41:07] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:41:07] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:41:07] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /lib/css/ionic.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:48:43] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /lib/css/app.css HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /lib/js/ionic.bundle.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:48:43] code 404, message File not found
